"SCHOOL_CODE","lat","lon"
6968044,34.0874585,-118.4634026
6968085,33.9150595,-118.3610329
6968093,34.1713243,-118.1423071
6968101,33.814001,-118.386186
6968119,33.7824538,-118.3511943
6968226,32.6701341,-115.4965376
6969919,38.0144734,-122.134918
6969927,37.9341003,-122.3420931
6970156,38.7033684,-121.2752459
6970602,37.6873285,-122.1175576
6970628,37.5208019,-121.9621733
6970636,37.7237008,-122.1601396
6970651,37.7006922,-122.0835291
6970669,38.0285872,-122.2625941
6970685,32.9744882,-115.5347121
6970693,36.3354943,-119.6447516
6970701,36.9604422,-120.0654348
6970719,38.1088997,-122.5839265
6970727,37.9346799,-122.5366233
6970743,36.6047857,-119.4453883
6970768,36.3106442,-119.7796961
6972319,37.9446812,-122.3162435
6972335,37.9804997,-122.2956061
6972343,37.8330293,-122.1330739
6972442,37.946916,-122.321877
6972459,37.8264239,-122.0032019
6972475,38.0047043,-122.2899127
6972483,37.9566721,-122.3424185
6972491,37.8818926,-122.1124221
6972517,37.91066,-122.0703712
6972574,37.7207507,-122.1361285
6972632,37.813714,-122.214084
6972657,37.7026968,-121.9546752
6972723,37.8670389,-122.2742
6972731,37.5576999,-122.0037696
6972871,37.6391482,-122.0786913
6972921,37.5395583,-122.0276729
6972939,37.7787755,-122.2238557
6972947,37.6901064,-122.1587277
6972970,37.663077,-122.11543
6972996,37.534879,-121.918907
6973010,37.8286966,-122.2506785
6973077,37.757445,-122.2333041
6973085,37.8848459,-122.2717914
6973259,33.631101,-117.937368
6973341,33.7552733,-117.8054897
6973374,33.8304876,-117.9355832
6973465,33.6080566,-117.8568056
6973515,33.6573737,-117.874826
6973531,33.767463,-117.9299239
6973572,33.7159926,-117.9950442
6973598,33.8158906,-117.9762904
6973655,33.754754,-117.872858
6973671,33.8374193,-117.9209182
6973721,33.741631,-117.805817
6973739,33.7518911,-117.8617607
6973747,33.817296,-117.9535304
6973804,33.8381263,-117.827417
6973903,39.7539748,-121.6180521
6973911,37.9460652,-122.0893924
6973937,36.8358288,-119.7462233
6974018,36.8192335,-119.7052796
6974026,36.7762334,-119.8262226
6974059,36.8225,-119.7988889
6974067,36.7499833,-119.7337188
6974125,35.3977672,-118.9988183
6974133,35.6291339,-117.6815129
6974166,35.6194849,-117.6779007
6974174,35.3663646,-119.0206457
6974349,37.9194345,-122.4913456
6974356,37.920529,-122.490797
6974398,37.9704424,-122.562971
6974406,38.0095684,-122.5547529
6974414,37.9743056,-122.5275333
6974430,37.8884229,-122.5331265
6974448,38.015707,-122.585535
6974513,39.2625079,-123.226843
6974604,37.0535295,-120.8546497
6974612,37.3038099,-120.4579509
6974620,37.3558045,-120.6144939
6974653,36.529864,-121.834538
6974679,36.5425477,-121.9198486
6974687,36.6965801,-121.6454959
6974711,36.6784327,-121.6593851
6974760,36.595915,-121.8913901
6974794,34.8909501,-117.0090402
6974901,34.1399771,-117.2898604
6975007,34.0916196,-117.6164197
6975015,34.1721691,-117.2994798
6975031,34.0696915,-117.6888722
6975049,34.068222,-117.1742339
6975056,34.0536666,-117.1986025
6975064,34.1141916,-117.4241611
6975072,34.0519,-117.18246
6975080,34.1207389,-117.2060928
6975114,34.1054396,-117.3653073
6975122,34.0684638,-117.6539672
6975148,34.0229279,-117.6896792
6975239,34.0316228,-117.1550224
6975247,34.512034,-117.288784
6975254,34.0024731,-117.0252798
6975262,32.8343363,-117.2497361
6975296,32.7598547,-117.0747546
6975312,33.1529045,-117.0905986
6975437,33.1138987,-117.0587524
6975445,33.1394355,-117.1059016
6975510,32.7902113,-116.9411521
6975569,32.7851207,-117.1071339
6975589,32.8042371,-117.0039245
6975593,32.5580479,-117.0451295
6975650,32.6895415,-117.1765479
6975684,32.7434123,-117.2082068
6975692,32.7434123,-117.2082068
6975700,32.8042474,-117.1341928
6975718,32.7617475,-117.1208187
6975726,33.196826,-117.2525617
6975734,32.98426,-117.263947
6975742,32.7446047,-117.0241447
6975767,32.8137601,-116.9280692
6975791,33.1116968,-117.0730787
6975817,33.1889094,-117.3717523
6975833,32.9938918,-117.0586943
6975841,33.1535004,-117.3362145
6975858,32.7440032,-117.1296844
6975866,32.615925,-117.0552119
6975874,32.6352285,-117.0771384
6975882,32.7056612,-117.148764
6975890,32.8086458,-117.1449408
6975908,32.7496153,-116.9848239
6975924,32.7796274,-117.1987929
6975932,32.8435932,-117.2725601
6975973,33.1996188,-117.2568076
6975999,37.6433035,-122.0805487
6976088,38.9417416,-121.0636202
6976096,38.7233317,-121.3020197
6976104,38.9334892,-121.100011
6976120,39.2465265,-121.0548798
6976187,38.5378241,-122.4681752
6976195,38.2907453,-122.2986355
6976203,38.5657758,-122.4399559
6976211,38.3285036,-122.3111946
6976237,38.3027778,-122.2869444
6976245,38.3209705,-122.3203182
6976286,39.1071307,-123.199139
6976310,38.5162055,-121.5260237
6976351,38.6094917,-121.3328702
6976393,38.5500784,-121.4985325
6976435,38.6819594,-121.1544382
6976443,38.6709988,-121.2206341
6976450,38.604138,-121.3469118
6976492,38.6215535,-121.367806
6976542,38.5694444,-121.455
6976567,38.4831184,-121.4446007
6976575,38.5734629,-121.4736949
6976583,38.59628,-121.3878387
6976591,38.6427422,-121.3302356
6976609,38.6029096,-121.3009017
6976617,38.6703461,-121.2733604
6976625,38.5591426,-121.4347824
6976633,38.6523013,-121.2745731
6976641,38.5188206,-121.4695725
6976658,38.610481,-121.4103463
6976666,38.5299933,-121.487336
6976799,33.7395777,-116.9231929
6976823,33.758961,-116.370966
6976831,33.7195384,-116.2236416
6976849,33.9530252,-117.4180056
6976856,33.7910786,-116.4428942
6976922,33.9458343,-117.3976868
6976930,33.8768016,-117.5716521
6976948,33.975755,-117.3727334
6976955,33.7808401,-116.9644049
6976963,33.7835781,-117.2313461
6976989,33.8169997,-116.5163773
6976997,33.92412,-117.4395024
6977003,34.065989,-118.428734
6977045,34.117411,-118.0293
6977052,34.1238661,-118.0304772
6977136,33.8920119,-118.1355823
6977334,33.81391,-118.0533709
6977433,33.9273143,-117.9895364
6977441,34.0298358,-118.5096382
6977458,34.250798,-118.5191302
6977490,34.159676,-118.162772
6977680,34.6997253,-118.1445562
6977706,34.0314792,-118.2845897
6977748,34.0770017,-117.9689756
6977771,34.256455,-118.566393
6977797,33.787686,-118.1256692
6977821,34.1452076,-118.0394591
6977961,37.9746371,-121.9847067
6977995,40.2064272,-123.9209814
6978084,37.888371,-122.4745182
6978209,33.94521,-117.392118
6978225,38.029917,-121.297576
6978282,38.1171416,-121.2636671
6978290,38.0078863,-121.332584
6978308,38.1314421,-121.2755729
6978316,37.8014111,-121.2104442
6978324,37.7436457,-121.428871
6978332,37.9319768,-121.287484
6978357,37.9855765,-121.2976569
6978365,38.132929,-121.306053
6978399,37.7512796,-121.4274934
6978423,35.1376353,-120.6057359
6978431,35.2819185,-120.6665204
6978449,35.5509573,-120.7182259
6978456,35.1263233,-120.5915483
6978464,35.6253164,-120.6719111
6978472,35.6241726,-120.6675864
6978480,35.123758,-120.584186
6978498,37.6573312,-122.4155915
6978506,37.5867658,-122.492784
6978530,37.510545,-122.2982832
6978597,37.544701,-122.318754
6978613,37.5130255,-122.3097438
6978621,37.6411678,-122.4901076
6978647,37.6978598,-122.4582073
6978654,37.6872173,-122.4668406
6978662,37.510652,-122.295501
6978696,37.4582363,-122.1824495
6978704,37.517802,-122.2887647
6978712,37.5620457,-122.3809035
6978720,37.5849663,-122.3725791
6978738,37.6984045,-122.4879147
6978746,37.4809494,-122.2380752
6978753,37.4664,-122.1662783
6978787,37.4791898,-122.237443
6978811,37.5756995,-122.3449377
6978829,37.4961991,-122.2672832
6978837,37.6065479,-122.4003614
6978852,37.540445,-122.307736
6978878,37.5583818,-122.3216828
6978886,37.5656684,-122.3270935
6978894,37.4618381,-122.2266788
6978902,37.4473105,-122.1899308
6978910,37.6165284,-122.4153234
6978928,37.5741905,-122.3111957
6978936,37.6465094,-122.4302341
6979009,34.4241619,-119.6197162
6979140,37.7685391,-122.2532932
6979165,34.1661174,-118.3971355
6979322,37.2273045,-121.9530436
6979355,37.361608,-122.080795
6979363,37.3068281,-121.9158901
6979371,37.3310452,-121.8269169
6979421,37.3151728,-121.9910308
6979447,37.3485321,-122.0418648
6979462,37.2679719,-122.0180371
6979470,37.4490646,-122.1451991
6979603,33.9943271,-118.3435266
6979686,34.1165988,-118.1826621
6979694,34.219095,-118.571686
6979827,34.1746341,-118.0921144
6979850,33.7855079,-118.1569796
6980023,36.985017,-121.9742864
6980049,36.9785356,-122.0310355
6980064,36.9152445,-121.7598231
6980080,36.9893489,-121.9321302
6980098,36.9804425,-121.9922421
6980106,40.572114,-122.3468577
6980189,41.716568,-122.645328
6980213,37.362755,-122.1165629
6980221,37.3408414,-121.8829137
6980239,37.347365,-122.078578
6980247,37.397438,-121.8517448
6980338,37.2968209,-121.9219455
6980387,37.2715769,-122.0158391
6980403,37.125623,-121.6606747
6980411,37.2835275,-121.9034617
6980429,37.347372,-121.9434957
6980445,37.2604173,-121.9362114
6980452,37.3713641,-121.8263331
6980460,37.324452,-122.030837
6980478,37.3880556,-122.0813889
6980494,37.3392634,-121.9748427
6980502,37.3579241,-121.9944067
6980510,37.3288774,-121.9109219
6980528,37.2813464,-121.9484477
6980544,37.3253167,-121.9395783
6980551,37.2248641,-121.9848117
6980585,37.7803618,-122.4834723
6980601,37.7442642,-122.4269434
6980619,37.7516574,-122.4100914
6980627,37.7519027,-122.4357323
6980643,37.7307817,-122.4772794
6980650,37.7117499,-122.4728907
6980668,37.7754789,-122.4996842
6980676,37.77773,-122.399833
6980684,37.8014831,-122.4104421
6980692,37.7100657,-122.4477291
6980726,37.7327817,-122.4113534
6980734,37.7157703,-122.4346506
6980742,37.7811268,-122.4667279
6980759,37.7948351,-122.4338688
6980833,37.7920271,-122.440166
6980874,37.7551178,-122.4961014
6980890,37.7794043,-122.4676663
6980908,37.9625946,-121.299687
6980924,32.6864452,-117.1786318
6980999,32.8434706,-117.2289841
6981054,32.7945201,-117.0657101
6981138,37.7952535,-122.4338838
6981195,37.7715851,-122.439722
6981278,37.7576075,-122.4991611
6981328,37.7843368,-122.4933221
6981336,37.7855401,-122.4849435
6981377,37.7635335,-122.3990288
6981500,37.7912027,-122.4066052
6981542,37.7828185,-122.4541774
6981559,37.7094091,-122.4090933
6981658,37.7633919,-122.4713944
6981666,37.7475119,-122.4138977
6981674,37.7431101,-122.4560417
6981682,37.7952018,-122.4247385
6981690,37.7405457,-122.4742787
6981716,37.764199,-122.428425
6981740,37.730408,-122.4472005
6981765,37.7393913,-122.4989449
6981773,37.7512254,-122.4238209
6981914,38.604069,-121.3540046
6981922,36.8674068,-121.376688
6981930,36.8504955,-121.4099832
6981948,34.1072907,-117.5285946
6982037,38.2535093,-122.0335433
6982045,38.1138236,-122.2367168
6982052,38.0482669,-122.1502162
6982060,38.1048786,-122.2585943
6982177,33.9157866,-118.2593679
6982193,34.0767577,-118.3769708
6982219,34.1627792,-118.0987671
6982300,34.0086271,-118.1073627
6982318,34.1057025,-117.668536
6982342,34.0271201,-118.3848336
6982433,33.9301713,-118.0823253
6982599,34.0219698,-118.4854795
6982615,34.3144141,-118.4526522
6982623,33.9336734,-117.9769767
6982714,34.1117317,-118.1534275
6982730,34.0627967,-118.3117799
6982748,34.2652032,-118.49255
6982755,34.1421497,-117.9597263
6982763,33.9493845,-118.1269506
6982771,33.9969559,-117.9818033
6982805,34.190012,-118.129306
6982813,34.199903,-118.57067
6982821,34.0537594,-118.5425897
6982888,34.1643405,-118.2556128
6982904,34.103996,-118.092674
6982912,34.0971189,-118.1078169
6982920,34.0897879,-117.8654438
6982938,33.9366608,-118.0900947
6982979,34.1363897,-118.1545485
6983076,33.8483013,-118.3596242
6983084,34.0495035,-117.9119158
6983142,33.9267196,-118.1000061
6983167,34.1284459,-118.477505
6983217,34.1354613,-118.6430238
6983241,34.1293476,-118.4859857
6983282,34.0509595,-118.2189503
6983316,33.7768521,-118.3430586
6983373,34.1977464,-118.6157622
6983407,33.874631,-117.895047
6983522,37.3136246,-121.9690038
6983670,38.5019329,-122.7387122
6983712,38.4480212,-122.6878922
6983720,38.235069,-122.6466625
6983738,38.4832672,-122.6748214
6983837,37.6677931,-120.9989206
6983852,37.498828,-120.8379606
6983878,37.5227093,-120.830303
6983902,39.1235351,-121.6253793
6983910,39.123124,-121.6535096
6983985,36.5443502,-119.3766176
6983993,36.3353351,-119.2912254
6984025,36.2178761,-119.3478109
6984033,36.072656,-119.020917
6984041,36.3408871,-119.3588303
6984058,36.2532262,-119.1288859
6984066,35.9779621,-118.9997002
6984173,34.1880365,-118.4315527
6984280,37.98399,-120.392714
6984298,34.181861,-118.849971
6984306,34.1537481,-118.8351255
6984314,34.195526,-118.937305
6984355,34.259862,-119.148037
6984363,34.456501,-119.198022
6984389,34.2730297,-119.2527518
6984413,34.1769046,-119.1818403
6984421,34.2007432,-118.84913
6984454,34.2684463,-118.7870693
6984488,38.674989,-121.787826
6984504,38.548208,-121.5345276
6984512,38.5543733,-121.7473571
6984587,32.8279,-117.1723051
6986020,34.084341,-118.290152
6986244,34.1059124,-117.8252661
6986327,34.1543701,-118.262027
6986343,33.9827374,-118.0435498
6986350,34.0674595,-118.1325365
6986400,34.0938282,-118.3377708
6986517,34.1934233,-118.5606307
6986590,34.0167222,-118.1149172
6986673,34.2591387,-118.5200979
6986814,34.0478121,-118.4147815
6987002,33.191343,-117.280007
6987242,37.9468882,-121.9684626
6987291,35.3899389,-118.9659181
6987374,33.7532926,-117.9284546
6987721,37.3499542,-122.0576064
6987770,32.7718502,-117.1771931
6988018,36.9535304,-122.0483651
6988026,36.9314114,-121.7754762
6988125,34.1726064,-119.1677967
6988166,32.8387125,-117.2722871
6988190,34.0817634,-118.3755001
6988224,33.8370987,-118.0470563
6988257,33.902408,-117.837166
6988299,33.95628,-117.382135
6988315,39.2144323,-121.0683996
6988406,33.830416,-118.344353
6988448,38.027406,-122.558491
6988513,34.1799982,-118.6181898
6988554,33.970281,-118.395726
6989784,37.8672492,-122.2960041
6989867,38.0230761,-121.9819144
6989925,40.8740073,-124.0752136
6990618,34.1945642,-118.1794291
6990691,33.882447,-118.309527
6990717,34.238638,-118.475331
6990865,37.622828,-122.44749
6991111,34.446919,-119.832709
6991319,32.7341672,-117.25175
6991384,37.2865075,-121.956451
6991798,33.6980189,-117.9085144
6991921,33.9311328,-118.310902
6992119,33.9820128,-118.2999942
6992176,34.0213716,-118.4074591
6992192,33.9473586,-118.1457631
6992325,37.249367,-121.8971542
6993018,33.8949846,-118.4110161
6993166,32.8496835,-117.2536723
6993216,38.604197,-121.298814
6993323,33.9798547,-118.0348017
6993554,34.1844549,-118.4533726
6993620,33.795688,-118.104431
6993745,38.4659334,-122.6815192
6993752,33.7852026,-118.0317053
6993778,37.5339029,-121.9217231
6993794,39.234846,-123.203362
6993836,34.4272479,-119.70759
6993885,34.0388296,-117.6499894
6994107,37.8047855,-122.2864448
6994164,38.443627,-122.8095
6994172,37.3278395,-121.979908
6994651,37.8633117,-122.2734664
6994792,34.033087,-118.4509236
6994966,34.028803,-118.3781141
6995542,37.7984316,-122.2215653
6995559,37.6871366,-122.1420939
6995583,37.6715893,-121.7527511
6995641,37.7017552,-121.925321
6995658,37.9727779,-122.0228892
6995831,37.3527992,-120.7189114
6996045,32.8252601,-117.209362
6996250,37.38325,-122.0977669
6996425,38.3387715,-121.9861
6996466,34.200374,-118.8821611
6996482,34.441922,-119.2811245
6996532,38.656774,-121.793844
6996540,38.6568082,-121.7553551
6996664,34.0393077,-118.3483946
6996698,34.142382,-118.238049
6996706,34.258919,-118.5227394
6996805,33.9414112,-118.1267314
6997001,33.8232456,-118.0026847
6997258,38.0137325,-122.5585296
6997415,33.7274522,-117.8978812
6997431,33.7537178,-117.8347145
6997498,34.066657,-117.1593895
6997548,34.1652471,-118.0522093
6997738,33.8584548,-117.8013924
6997829,37.7948753,-122.4325311
6998058,37.3044858,-121.9593033
6998074,33.6815262,-117.9210125
6998157,37.975413,-122.3271355
6998165,37.9973947,-122.04191
6998199,37.8914773,-122.0883603
6998215,36.8063618,-119.8165487
6998231,40.5733966,-124.1435089
6998298,39.1501709,-123.2077831
6998470,37.831555,-122.257391
6998546,34.0896657,-118.2502166
6998728,34.2799947,-118.5162579
6998843,34.1947706,-118.5663168
6998876,33.936133,-118.3000267
6998942,33.624625,-117.694716
6999007,33.8588623,-117.8518463
6999015,33.7909571,-117.8669144
6999254,34.05243,-117.2165435
6999270,33.16756,-117.334315
6999403,35.2419431,-120.677223
6999411,35.4856736,-120.6694955
6999544,37.4172763,-121.8628179
6999692,40.5502362,-122.329595
6999999,33.860268,-117.810574
7000748,34.047367,-118.545294
7000763,34.047367,-118.545294
7001902,35.593855,-117.667818
7002272,37.988456,-121.315978
7002447,33.8285303,-117.9389441
7003304,37.6743234,-122.1264376
7004963,33.9463763,-117.9656631
7005705,33.818228,-117.851333
7005853,33.677145,-117.946833
7007222,38.4052142,-121.251356
7007776,34.1427931,-117.6065957
7008048,32.7918656,-117.0881881
7008212,32.699888,-117.0939435
7008956,37.3018825,-121.8066577
7009772,33.9103897,-117.4656442
7010051,34.435128,-117.313671
7010598,38.1101088,-122.2043892
7010770,38.01773,-120.235194
7011331,37.0365687,-119.5044037
7011612,33.8125772,-116.5276769
7012222,37.7128972,-121.9410833
7012933,34.3096736,-118.4216271
7013816,39.9364937,-120.9385514
7014319,37.2917217,-121.9513105
7015688,33.7388447,-117.9386315
7015852,33.8554304,-117.5720823
7016009,37.4790315,-122.1669356
7016074,37.5576489,-122.2676342
7016082,37.466891,-122.2494584
7017650,33.8603479,-118.3723037
7018922,35.638274,-117.674512
7019169,37.2620103,-121.8616746
7019623,38.3398172,-122.6863987
7020969,38.4515617,-121.3654745
7021116,37.7721549,-122.4244372
7021439,33.8090586,-118.0660557
7021496,34.101038,-118.3500555
7022924,37.5661641,-118.7424231
7023005,38.3455088,-121.9550104
7023112,34.154789,-118.341013
7023187,34.038239,-118.001448
7024318,34.1054999,-118.3182596
7024490,37.469494,-120.823925
7024649,34.6095547,-118.1504187
7025075,34.0896683,-118.1193968
7026263,34.1244923,-118.1759203
7026388,33.713151,-117.850047
7027303,33.6140361,-117.6791007
7027733,37.237154,-121.840021
7028806,37.4265663,-121.9064136
7031016,33.8871131,-118.3814844
7031255,32.6496463,-117.0051993
7031289,32.632352,-116.9846674
7031446,37.5687563,-122.3637093
7034820,39.7543664,-121.8050032
7036767,37.5230027,-120.8025351
7036833,33.7797162,-118.1919392
7037179,38.5710111,-121.7671203
7037252,34.1211051,-117.8671772
7037427,37.8681869,-122.5053833
7037740,32.8452452,-115.5682472
7038524,34.0307326,-118.4829285
7038631,33.6754617,-117.8774264
7038664,33.6445704,-117.6018467
7038680,33.6587393,-117.9402707
7040066,35.500433,-120.694452
7040751,33.6407045,-117.8366735
7042187,34.0880667,-118.3617427
7043045,34.231517,-118.4660945
7043482,39.7187809,-121.7957137
7044605,37.7549845,-122.4368815
7044936,37.461016,-122.156933
7045198,40.6094411,-122.3578746
7046014,34.191684,-118.1483052
7046717,34.0320145,-118.2764214
7046758,34.0415629,-118.5535151
7047236,37.5612563,-121.9928895
7048416,34.0402146,-118.12966
7049422,34.0664143,-118.291309
7049539,34.1681033,-117.3095439
7051352,33.02098,-117.252547
7051360,32.834545,-117.247662
7052194,34.2085777,-118.234868
7052608,32.837267,-117.133106
7053598,33.818231,-117.850055
7053630,33.514072,-117.7541922
7053655,33.514072,-117.7541922
7054018,37.7574996,-122.1440728
7055056,33.4882532,-117.1396168
7055254,37.7988255,-122.1832307
7055411,37.5471407,-122.0528282
7055809,34.3564738,-119.0637108
7057433,37.569607,-122.2652769
7057482,33.978372,-117.334456
7058019,37.9661303,-120.4509312
7059538,33.8578225,-117.8004114
7059686,34.0412239,-118.1293491
7060478,38.0149893,-121.2574615
7060494,33.9770969,-118.3658868
7060536,34.8954838,-120.4239925
7060692,33.8771738,-118.3879582
7061401,37.2875201,-121.9509485
7063241,34.0553,-118.3758495
7063357,34.7352113,-120.0857358
7064991,38.59108,-121.4829345
7065097,33.9835376,-118.389774
7065279,37.349789,-120.6163354
7066426,34.04854,-118.552952
7066665,34.20782,-118.2301392
7066673,33.8823033,-117.9632172
7067101,36.8327025,-121.3747362
7067218,34.6965559,-118.0571692
7067689,33.7919156,-118.3176793
7068026,34.1806803,-118.1516717
7069065,33.3760109,-117.2274216
7069230,38.4859395,-121.5479691
7070428,35.2761698,-120.6483779
7070501,34.1441008,-117.2991129
7071087,34.0026573,-117.8468035
7071509,33.6746834,-117.8204933
7071541,35.381889,-119.116629
7071632,37.8399198,-122.2313127
7071798,34.0188103,-117.7064068
7071822,34.2000121,-118.5376129
7071830,34.2706022,-118.676453
7071970,37.8159676,-122.2508765
7071988,32.651742,-117.047988
7072002,37.4127684,-122.104512
7072036,34.1465455,-118.1183119
7072119,33.9374864,-116.9211576
7072259,32.9949455,-117.0560316
7072317,37.7149621,-122.1501965
7072325,33.9840865,-117.9597698
7072424,41.7119417,-122.6440784
7072507,37.9604687,-121.7384232
7072598,34.2287874,-118.4944915
7072747,33.9887738,-118.3597338
7072812,34.0078283,-117.9541708
7072895,38.7217131,-121.2954879
7072903,33.8939023,-118.2644432
7072978,34.1552118,-118.1564276
7077308,34.1718182,-118.458358
7077332,33.0764616,-117.2541098
7077597,34.1157622,-118.2618671
7077639,37.290356,-121.94823
7077811,34.1211275,-117.7532227
7077837,34.6937066,-118.1441944
7077894,37.9409473,-122.3123018
7077910,33.9801586,-118.030292
7078066,38.4400465,-121.8212391
7078116,33.8779362,-117.5940249
7078298,33.0239015,-117.1368856
7078421,37.3864811,-122.0119517
7078629,33.6302151,-117.7047167
7078793,34.19751,-118.148474
7078819,37.31204,-120.443141
7078926,38.6920462,-120.8631952
7079163,40.5633475,-122.2431385
7079221,33.8807431,-118.1560163
7079239,34.3058279,-118.4571974
7079411,34.2751356,-118.5024925
7079452,34.1400248,-118.2576407
7079486,34.2242141,-119.0557318
7079502,34.447758,-119.249577
7079718,33.817957,-118.197736
7079742,33.6795806,-116.2932413
7079858,33.8002174,-118.1413433
7080427,32.8205605,-117.1655309
7080492,34.2044501,-118.202913
7080799,36.734327,-120.067295
7080831,38.6877684,-121.3453402
7080922,37.4946568,-120.8465941
7081268,33.726725,-117.754391
7081284,33.7278574,-118.0444066
7081334,33.4917854,-117.7043114
7081375,33.8800308,-118.2041814
7081383,34.0897879,-117.8654438
7081516,34.09204,-118.148106
7081524,37.7976305,-122.1698598
7081631,32.7430315,-117.0854187
7081672,37.050981,-122.072986
7081797,34.104534,-118.279716
7081938,38.3580093,-121.9611753
7082019,34.0855121,-118.3443563
7082183,33.7413468,-117.8182954
7082423,38.441149,-121.369728
7082480,39.7930128,-121.8930522
7082555,40.5330234,-122.427077
7082613,34.0293231,-117.9612859
7082738,37.3435186,-122.0443686
7082761,37.6935904,-121.9004172
7082803,32.7410523,-116.988265
7083058,37.355249,-122.042325
7083082,33.5700925,-117.2116739
7083116,33.7285721,-116.3751503
7083306,36.9798414,-122.0048675
7083397,37.8098435,-122.2005891
7083439,NA,NA
7083660,37.9071576,-122.5458772
7083678,38.72922,-121.22684
7083868,38.634809,-121.069014
7084064,33.8073179,-118.1560272
7084072,33.8049679,-118.3271255
7084320,34.2946705,-118.4335189
7084379,33.6049468,-117.6693771
7084460,33.6201,-117.2876
7084502,34.0484928,-118.3758568
7084593,34.4020698,-118.9143679
7084643,34.2714992,-118.606477
7084650,33.9168888,-118.0911776
7084684,34.2002926,-118.6162939
7084692,37.3771692,-121.9598105
7084809,38.0712697,-121.2950617
7084882,37.4269906,-122.1472262
7084965,33.7315751,-118.0072523
7084973,35.3164278,-119.0570232
7085061,34.0759923,-118.3065563
7085236,34.0966668,-116.4121537
7085558,34.3088657,-118.4575122
7085707,38.4535197,-121.341661
7085731,33.9471397,-117.1734541
7085756,34.0720943,-117.8298015
7085822,33.6772599,-117.8058198
7085962,33.5538558,-117.7247335
7086036,32.81354,-116.9421684
7086051,35.1176554,-118.5023745
7086457,33.8148561,-117.9592238
7086697,33.7939998,-116.4801467
7086713,36.734327,-120.067295
7086846,38.6370645,-121.0708978
7087075,33.9601434,-118.3279009
7087083,34.0224917,-118.3807734
7087141,34.10653,-117.7493762
7087158,34.1085953,-117.749139
7087414,39.1293937,-121.5137026
7087729,33.55516,-117.699145
7087968,34.2939719,-119.1597825
7088024,34.1390978,-118.7219415
7088099,36.646032,-121.6662521
7088354,34.055558,-118.38937
7088743,37.5913604,-122.0346554
7088750,34.4383619,-118.5620157
7088842,33.6186596,-117.6111099
7088909,34.0323792,-118.3761292
7088925,36.70782,-121.6440288
7089006,33.9836794,-117.7334278
7089113,38.473421,-122.7384027
7089162,34.1730396,-118.154013
7089212,33.7393132,-117.9533489
7089220,34.2117108,-118.2146272
7089295,37.3523956,-120.6087442
7089469,38.8859109,-121.2707584
7089535,34.16848,-118.843197
7089618,37.367358,-121.9913706
7089758,34.0272738,-117.5969153
7089824,34.2776217,-119.2237318
7089956,37.402736,-122.127872
7090020,34.1571163,-118.4016597
7090137,34.2515129,-118.31029
7090194,35.3546794,-118.9646906
7090244,33.1471185,-117.2056861
7090285,36.1345647,-120.3656639
7090301,37.021667,-121.605237
7090327,33.189629,-117.3487721
7090541,37.9773597,-121.6956206
7090608,37.3395796,-121.9901869
7090863,33.8304166,-118.3256808
7090897,34.175758,-118.30248
7091010,34.1144144,-118.0053819
7091234,37.521889,-121.9980707
7091309,34.043242,-118.44603
7091325,37.6978115,-122.1192537
7091481,38.5355899,-121.357284
7091507,34.0907748,-117.5940743
7091515,33.6278933,-117.609882
7091523,34.1047166,-117.5067
7091531,33.5157561,-117.1619627
7091648,33.6034277,-117.6738104
7091663,36.988208,-121.956421
7091754,33.7267219,-118.02908
7091952,33.9729967,-118.3577521
7092182,33.8015309,-117.1260942
7092349,38.7559654,-122.6104878
7092406,34.1458435,-116.9825321
7092612,37.7012366,-122.1169797
7092620,33.9147969,-117.4712953
7092638,34.073316,-117.698844
7092869,32.8623925,-116.9056841
7092976,33.9147969,-117.4712953
7092992,33.974292,-118.311477
7093214,36.7488529,-119.7170395
7093594,33.143909,-117.063311
7093602,32.996975,-117.197646
7093677,34.1943073,-119.1827934
7093735,37.456506,-122.4272865
7093941,32.6739925,-117.0777059
7094154,40.5185179,-122.3827804
7094188,33.7255429,-117.7524545
7094279,33.835663,-117.5241955
7094295,33.6185069,-117.2636381
7094345,35.784315,-119.238161
7094428,34.1013406,-118.301125
7094436,34.0881007,-117.6516614
7094451,34.0591027,-118.3935058
7094477,34.003355,-117.75039
7094600,37.428012,-121.8768344
7094634,37.7380803,-121.449546
7094725,38.2695161,-122.4599929
7094741,37.944713,-122.3477499
7094956,34.1240496,-118.0647147
7095144,33.1295168,-117.167336
7095201,33.8716391,-117.6238543
7095326,37.9740848,-122.024658
7095755,37.783511,-122.412262
7095854,32.6474591,-117.0863672
7096076,34.1384973,-118.1518947
7096092,33.8883814,-117.5174243
7096191,37.7803393,-122.4862756
7096514,37.7641444,-122.4252873
7096654,33.6278933,-117.609882
7096852,38.4996969,-121.4395261
7096860,33.9217511,-118.3538258
7096985,33.8885566,-117.8055582
7097074,37.5269964,-120.7937326
7097249,33.9804422,-118.2109834
7097298,32.93262,-117.058758
7097488,33.8816033,-117.2218307
7097546,38.440429,-122.7140548
7097652,34.44373,-119.2385906
7097686,37.965669,-121.296714
7097801,34.0273516,-118.4153046
7097819,34.2393919,-118.2651605
7097975,33.7453338,-117.8057098
7098122,38.5442836,-121.8021742
7098270,37.2002553,-121.8256515
7098288,37.371351,-121.895361
7098502,38.3204591,-122.3125789
7098536,34.0313088,-118.4613038
7098585,37.6594937,-121.8730056
